name,ric,currency,org_permid,isin
FIRST REIT.TRUST NIL PAID 16/02/21,FRET_r.SI^B21,S$,4295888078.0,SGXN46957894
HONG LEONG ASIA NIL PAID 19/10/18,,S$,4295887917.0,No universe defined.
JB FOODS NIL PAID,,S$,5037627512.0,No universe defined.
KEPPEL-KBS US REIT UNITS NIL PAID 19/11/18,,U$,5058610714.0,No universe defined.
MAXI-CASH FINL.SERVICES NIL PAID,,S$,5036794334.0,No universe defined.
MOYA HOLDINGS ASIA NIL PAID 28/06/18,,S$,5040185835.0,No universe defined.
ACROMETA GROUP NIL PAID 18/01/23,ACRO_r.SI^A23,S$,5050704109.0,SGXN69513020
CACHE LOGISTICS TRUST REIT 29/09/17,CALT_r.SI^I17,S$,5000643865.0,SG1DI3000000
CWT FULLY PAID 22/05/07,,S$,4295887547.0,No universe defined.
DEL MONTE PACIFIC (FRA),X0T.F,E,4295887825.0,VGG270541169
FJ BENJAMIN HOLDINGS NILL PAID,,S$,4295887882.0,No universe defined.
HOTEL ROYAL NIL PAID 12/07/18,,S$,4295887578.0,No universe defined.
IFBH (SZS),6603.HZ,K$,5093570034.0,SGXZ26193953
LEADER ENV.TECHS. NIL PAID 29/07/21,LETL_r.SI^G21,S$,5000771020.0,SGXN42175004
MIRXES HOLDING (SZS),2629.HZ,K$,5082428583.0,KYG6152E1052
RAFFLES UNITED HOLDINGS FULLY PAID 12/10/06,,S$,4295887903.0,No universe defined.
RAFFLES UNITED HOLDINGS NIL PAID 12/10/06,,S$,4295887903.0,No universe defined.
SUPERBOWL HOLDINGS NIL PAID 11/10/06,,S$,4295887584.0,No universe defined.
AIMS APAC REIT (OTC),ACIRF.PK,U$,4295887605.0,SG2D63974620
BANYAN TREE HDG. (FRA),1O7.F,E,4295888122.0,SG1T49930665
BEIJING GAS BLUE (OTC) SKY HOLDINGS,BJGBF.PK,U$,5000440857.0,BMG095871098
CAPITALAND CHINA (OTC) TRUST,CLDHF.PK,U$,4295888079.0,SG1U25933169
CDL HOSPITALITY (OTC) TRUSTS,CDHSF.PK,U$,4295888102.0,SG1T66931158
CFM HDG. NIL PAID,CFMH_r.SI^L17,S$,4295888059.0,SG1EA5000003
CHINA AUTO (FRA),AAX1.F,E,4295887463.0,SG1BB6000006
CHINA AVIATION OIL (OTC),CAOLF.PK,U$,4295887732.0,SG1T06929205
CLEARBRIDGE HEALTH (FRA),5C6.F,E,5044169266.0,SG1EB6000000
COMFORTDELGRO (OTC) CORPORATION,CDGLF.PK,U$,4295888088.0,SG1N31909426
CWX GLOBAL NIL PAID,CWXG_r.SI^L17,S$,4295887946.0,SG1EA2000006
DFI RETAIL GROUP (LON) HOLDINGS,DFID.L,U$,4295871525.0,BMG2624N1535
ESR REAL ESTATE (FRA) INVESTMENT TRUST UNITS,UZ00u.F,E,4295888026.0,SGXC55341835
ESR REAL ESTATE (OTC) INVESTMENT TRUST UNITS,CGIUF.PK,U$,4295888026.0,SGXC55341835
FRASERS HOSPITALITY TST. NIL PAID 07/10/16,FRHO_r.SI^J16,S$,5043342793.0,SG1DB7000001
FRASERS PROPERTY (OTC),FSRPF.PK,U$,5000074538.0,SG2G52000004
FSL TST.UNITS SHIP.(OTC) BUS.TST.,FSLUF.PK,U$,4295887443.0,SG1U66934613
FUXING CHINA GROUP (FRA),3FU1.F,E,4295863785.0,BMG3705H2069
GENTING SINGAPORE (OTC),GIGNF.PK,U$,5064587290.0,SGXE21576413
GOLDEN AGRI-RES. (FRA),GAGR.F,E,4295887879.0,MU0117U00026
HEETON HDG. (FRA),HEET.F,E,4295888177.0,SG1O44912994
HONG KONG LAND HDG.(FRA),HKLD.F,E,4295871555.0,BMG4587L1090
HUTCHISON PORT HDG.(FRA) TRUST,HPHT.F,E,5028043978.0,SG2D00968206
HYFLUX (FRA),HYFL.F,E,4295888031.0,SG1J47889782
IFS CAPITAL NIL PAID 07/10/16,IFAC_r.SI^J16,S$,4295887618.0,SG1DB6000002
INDOFOOD AGRI RES. (OTC),IARLF.PK,U$,4298042070.0,SG1U47933908
ISDN HOLDINGS (FRA),ISDN.F,E,4295887409.0,SG1S48927937
JARDINE MATHESON (LON) HOLDINGS,JAR.L,U$,4295871566.0,BMG507361001
KEPPEL (FRA),KPLM.F,E,4295887849.0,SG1U68934629
KINGSMEN CREATIVES (OTC),KMNCF.PK,U$,4295888089.0,SG1W76939881
MAPLETREE PAN ASIA (OTC) COMMERCIAL TRUST,MPCMF.PK,U$,5039682224.0,SG2D18969584
MEMIONTEC HLDGS (FRA),8900.F,E,5073066200.0,SGXE13155820
MICRO-MECHANICS (OTC) (HDG.),MCRNF.PK,U$,4295888068.0,SG1O09910991
MM2 ASIA (FRA),1MMA.F,E,5044049202.0,SG1DC0000006
NTT DC REIT UNITS (FRA),X3Eu.F,E,5094135710.0,SGXC92727947
OLAM GROUP (FRA),K25.F,E,5082465234.0,SGXE65760014
OVERSEA-CHINESE (FRA) BKG.CORP,OCBC.F,E,4295887834.0,SG1S04926220
PACIFIC CEN.REGL. (FRA),PCEN.F,E,4295887492.0,SG1J17886040
PACIFIC CEN.REGL. (OTC) DEVS.,PCDVF.PK,U$,4295887492.0,SG1J17886040
PARKWAY LIFE REIT (FRA),PWLRu.F,E,4295888104.0,SG1V52937132
POLLUX PROPERTIES (FRA),7GP.F,E,4295887705.0,SG1I77884290
SARINE TECHNOLOGIES(OTC),SILLF.PK,U$,4295875244.0,IL0010927254
SARINE TECHNOLOGIES(TAE),SARN.TA,I£,4295875244.0,IL0010927254
SEATRIUM (OTC),SMBMF.PK,U$,4295887379.0,SGXE34184239
SING.TECHS.ENGR. (FRA),STEG.F,E,5000049975.0,SG1F60858221
SINGAPORE TELECOM 10,STELy.SI,S$,5000056385.0,SG1T75931496
SINO GRNS.FOOD IND.GP. NIL PAID,SOGF_r.SI^C17,S$,4298124685.0,SG1DE4000008
SOUP HOLDINGS (FRA),SR6.F,E,4295887670.0,SG1U97935860
ULTRAGREEN AI (FRA),U5T.F,E,5093536812.0,SGXE24586385
UMS INTEGRATION (KLS),UMSI.KL,M$,4295887458.0,SG1J94892465
UNITED OVERSEAS BK.(FRA),UOBH.F,E,5000074278.0,SG1M31001969
VALUETRONICS HDG. (FRA),VLUE.F,E,4295871989.0,BMG9316Y1084
VENTURE CORPORATION(OTC),VEMLF.PK,U$,4295887647.0,SG0531000230
A-SONIC AEROSPACE (OTC),ASNCF.PK,U$,4295888049.0,SG1CH8000009
ADDVALUE TECHS. (FRA),AVAU.F,E,4295887686.0,SG1I67883666
ALPHA INTEGRATED (OTC) REIT,SBBSF.PK,U$,5001216745.0,SG2C57965205
ASIAN PAY TV.TST. (OTC) UT.,APTTF.PK,U$,5039188796.0,SG2F77993036
BANYAN TREE HDG. (OTC),BYNEF.PK,U$,4295888122.0,SG1T49930665
BEIJING GAS BLUE (FRA) SKY HOLDINGS,KO32.F,E,5000440857.0,BMG095871098
BUMITAMA AGRI (FRA),2BU.F,E,5037360895.0,SG2E67980267
BUMITAMA AGRI (OTC),BUMTF.PK,U$,5037360895.0,SG2E67980267
CAPITALAND ASCENDAS(OTC) REIT,ACDSF.PK,U$,4295887444.0,SG1M77906915
CAPITALAND ASCOTT (OTC) STAPLED UNIT,ATTRF.PK,U$,5072810312.0,SGXC16332337
CAPITALAND INDIA (OTC) UNITS,ACNDF.PK,U$,4295888015.0,SG1V35936920
CAPITALAND INTEG. (OTC) COML.TST.,CPAMF.PK,U$,5000009200.0,SG1M51904654
CDW HOLDING (OTC),CDWHF.PK,U$,4295888174.0,BMG2022E1104
CHINA AVIATION OIL (FRA),CNAO.F,E,4295887732.0,SG1T06929205
COMFORTDELGRO (STU) CORPORATION,VZ1.SG,E,4295888088.0,SG1N31909426
CORDLIFE GROUP (OTC),CLIFF.PK,U$,4296047954.0,SG2E64980112
CREATIVE TECH. (OTC),CREAF.PK,U$,4295887754.0,SG1A98006814
DAIWA HOUSE (OTC) LOGISTICS TRUST,DHAWF.PK,U$,5081472615.0,SGXC62140063
DEFLI (OTC),PEFDF.PK,U$,4295888128.0,SG1Q25921608
DFI RETAIL GROUP (OTC) HOLDINGS,DFILF.PK,U$,4295871525.0,BMG2624N1535
DIGILIFE (FRA) TECHNOLOGIES,MZZ1.F,E,4295887929.0,SG1BD0000008
DIGITAL CORE REIT (OTC) UNITS,DGTCF.PK,U$,5081486597.0,SGXC50067435
EUROSPORTS GLOBAL (FRA),777.F,E,5040932672.0,SG2G55000001
FIRST REIT.TRUST (OTC),FESNF.PK,U$,4295888078.0,SG1U27933225
FIRST REIT.UNT (FRA),FRETu.F,E,4295888078.0,SG1U27933225
FIRST RESOURCES (FRA),FRLD.F,E,4295874786.0,SG1W35938974
FIRST RESOURCES (OTC),FTROF.PK,U$,4295874786.0,SG1W35938974
FIRST SHIP LSE.TST.(FRA),FSLT.F,E,4295887443.0,SG1U66934613
FRASER AND NEAVE (FRA),FRNM.F,E,4295887831.0,SG1T58930911
FRASERS CENTERPOINT(OTC) TST.,FRZCF.PK,U$,4295887667.0,SG1T60930966
FRASERS LOGISTICS &(FRA) COMMERCIAL TRUST,4ZSu.F,E,5050926096.0,SG1CI9000006
FRASERS LOGISTICS &(OTC) COMMERCIAL TRUST,FRLOF.PK,U$,5050926096.0,SG1CI9000006
FRASERS PROPERTY (FRA),1IQ.F,E,5000074538.0,SG2G52000004
GALLANT VENTURE (OTC),GLVNF.PK,U$,4295888175.0,SG1T37930313
GEO ENERGY RES. (STU),7GE.SG,E,5037850521.0,SG2F24986083
GLOBAL YELLOW PAGES NIL PAID,GYLP_r.SI^F18,S$,4295888108.0,SGXN32314134
GOLDEN (OTC) AGRI-RESOURCES,GARPF.PK,U$,4295887879.0,MU0117U00026
GREAT EASTERN HDG. (OTC),GEHDF.PK,U$,4295888101.0,SG1I55882803
GS HOLDINGS (FRA),6NY.F,E,5048737439.0,SG1CF0000001
HEALTH MAN.INTL. NIL PAID 09/03/17,HMIH_r.SI^C17,S$,4295887898.0,SG1DE6000006
HONG KONG LAND HDG.(OTC),HKHGF.PK,U$,4295871555.0,BMG4587L1090
HONG LEONG ASIA (FRA),HLAA.F,E,4295887917.0,SG1F76860344
HUTCHISON PORT HDG.(OTC) TRUST,HCTPF.PK,U$,5028043978.0,SG2D00968206
HYFLUX (OTC),HYFXF.PK,U$,4295888031.0,SG1J47889782
IPC CORPORATION (FRA),IPEN.F,E,4295887533.0,SG1BB8000004
JARDINE CYC.& CARR.(FRA),JCYC.F,E,4295887839.0,SG1B51001017
JARDINE MATHESON (FRA),JARD.F,E,4295871566.0,BMG507361001
KEPPEL DC REIT UNT (OTC),KPDCF.PK,U$,5044713056.0,SG1AF6000009
KEPPEL REIT (FRA),H27u.F,E,4295888007.0,SG1T22929874
KEPPEL REIT (OTC),KREVF.PK,U$,4295888007.0,SG1T22929874
MAPLETREE INDUSTIAL(FRA) TST.,MAPR.F,E,5001427127.0,SG2C32962814
MAPLETREE INDUSTIAL(OTC) TST.,MAPIF.PK,U$,5001427127.0,SG2C32962814
MAPLETREE LOGIST. (OTC) TRUST,MAPGF.PK,U$,4295888118.0,SG1S03926213
MAPLETREE PAN ASIA (FRA) COMMERCIAL TRUST,BI0u.F,E,5039682224.0,SG2D18969584
MARCO POLO MARINE (OTC),MRPMF.PK,U$,4295888058.0,SG1W14938268
METECH (FRA) INTERNATIONAL,VZ3P.F,E,4295887857.0,SGXE91187273
NATURAL COOL HDG. (FRA),NCHL.F,E,4295887986.0,SG1T36930298
OCEAN SKY INTL. (FRA),O3S1.F,E,4295888095.0,SG1DD2000002
OUE (FRA),OVES.F,E,4295887819.0,SG2B80958517
PARKWAY LIFE REIT (OTC),PRKWF.PK,U$,4295888104.0,SG1V52937132
PENGUIN (FRA) INTERNATIONAL,O1U1.F,E,4295887932.0,SG1CI0000005
PRIME US REIT UNITS(OTC),KBSUF.PK,U$,5070761460.0,SGXC75818630
RAFFLES EDUCATION (OTC),RFLFF.PK,U$,4295887752.0,SG2C97968151
RAFFLES MEDICAL GP.(OTC),RAFLF.PK,U$,4295887953.0,SG1CH4000003
REX INTERNATIONAL (OTC) HOLDING,REXHF.PK,U$,5040054470.0,SG2G04994999
RYDE GROUP A (STU),D0S.SG,E,5086760428.0,KYG7733R1020
SEA 'A' SPN.ADR 1:1(MEX),SEN.MX,MP,5044250385.0,US81141R1005
SEATRIUM (FRA),S8N0.F,E,4295887379.0,SGXE34184239
SEMBCORP INDUSTRIES(OTC),SCRPF.PK,U$,4295887411.0,SG1R50925390
SIA ENGINEERING (OTC),SEGSF.PK,U$,4295888025.0,SG1I53882771
SIIC ENVIRONMENT (FRA),A9W1.F,E,4295888190.0,SG1BI7000000
SILVERLAKE AXIS (OTC),SLVFF.PK,U$,5081475693.0,SGXE58461943
SIN HENG HEAVY MCH.(FRA),SNVA.F,E,5000094590.0,SG1CB2000008
SING.TECHS.ENGR. (OTC),SGGKF.PK,U$,5000049975.0,SG1F60858221
SINGAPORE AIRLINES (FRA),SIAR.F,E,4295887850.0,SG1V61937297
SINGAPORE AIRLINES (OTC),SINGF.PK,U$,4295887850.0,SG1V61937297
SINGAPORE EXCHANGE (FRA),SGXL.F,E,4298007743.0,SG1J26887955
SINGAPORE EXCHANGE (OTC),SPXCF.PK,U$,4298007743.0,SG1J26887955
SINGAPORE LAND (OTC) GROUP,UILCF.PK,U$,4295887767.0,SG1K37001643
SINGAPORE POST (OTC),SPSTF.PK,U$,4295888055.0,SG1N89910219
SINGAPORE SHIPPING (FRA) CORPORATION,SSHP.F,E,4295888040.0,SG1J24887775
SINGAPURA FIN. NIL PAID 01/12/14,SBDS_r.SI^K14,S$,4295887733.0,SG1AE5000003
SINO GRANDNESS FOOD(FRA) INDUSTRY GROUP,JSO1.F,E,4298124685.0,SG2G19997136
STARHILL GLRE. (OTC) INVESTMENT TRUST,SGLMF.PK,U$,4295888123.0,SG1S18926810
STARHUB (OTC),SRHBF.PK,U$,4295888098.0,SG1V12936232
STRAITS TRADING (FRA),W2F.F,E,4295887824.0,SG1J49001550
SUNTEC REIT UNITS (FRA),P3Gu.F,E,4295888181.0,SG1Q52922370
SUNTEC REIT UNITS (OTC),SURVF.PK,U$,4295888181.0,SG1Q52922370
THE PLACE HOLDINGS (FRA),95N.F,E,4295888103.0,SG1Q02920318
UMS INTEGRATION (OTC),UMSSF.PK,U$,4295887458.0,SG1J94892465
UNITED OS.BK. (OTC),UOVEF.PK,U$,5000074278.0,SG1M31001969
UOB-KAY HIAN HDG. (FRA),UOKH.F,E,5000041413.0,SG1J21887414
VALUETRONICS (OTC) HOLDINGS,VHLGF.PK,U$,4295871989.0,BMG9316Y1084
VENTURE CORPORATION(FRA),VENM.F,E,4295887647.0,SG0531000230
WILMAR INTL. (FRA),WLIL.F,E,4295887677.0,SG1T56930848
WILMAR INTL. (OTC),WLMIF.PK,U$,4295887677.0,SG1T56930848
WINKING STUDIOS (LON),WKS.L,£,5086808390.0,KYG9722U1040
XP POWER (DI) (STU),4XP.SG,E,5001450334.0,SG9999003735
YANGZIJIANG (FRA) SHIPBUILDING (HOLDINGS),YAZG.F,E,4295865088.0,SG1U76934819
YANGZIJIANG (OTC) SHIPBUILDING (HOLDINGS),YSHLF.PK,U$,4295865088.0,SG1U76934819
YANLORD LAND GROUP (STU),YLG.SG,E,4295863986.0,SG1T57930854
YING LI INTL.RLST. (STU),YING.SG,E,4295888061.0,SG1O24911883
YOMA STRATEGIC HDG.(OTC),YMAIF.PK,U$,4295887796.0,SG1T74931364
ZHENENG JINJIANG (FRA) ENVIRONMENT HOL,3UG.F,E,5051397011.0,KYG9898S1075
A-SMART HOLDINGS (FRA),IOTG.F,E,4295887942.0,SG1CF3000008
AEM HOLDINGS (OTC),AEMFF.PK,U$,4295887642.0,SG1BA1000003
ASCOTT RESIDENCE TRUST NIL PAID 31/03/17,ASRT_r.SI^C17,S$,5072810312.0,SG1DF0000009
ASL MARINE HOLDINGS(OTC),ASLHF.PK,U$,4295887412.0,SG1N25909283
ASPIAL LIFESTYLE (STU),5MX.SG,E,5036794334.0,SG2E90982678
ASSURANCE (FRA) HEALTHCARE,7IQ.F,E,5037631092.0,SGXE83751573
BOUSTEAD SINGAPORE (OTC),BSTGF.PK,U$,4295887813.0,SG1X13940751
CAPITALAND (FRA) INVESTMENT,5NU.F,E,5000005870.0,SGXE62145532
CAPITALAND (OTC) INVESTMENT,CLILF.PK,U$,5000005870.0,SGXE62145532
COSCO SHIPPING (FRA) INTL.,COSC.F,E,4295887526.0,SG1S76928401
DBS GROUP HOLDINGS (FRA),DBSM.F,E,4295888106.0,SG1L01001701
DEL MONTE PACIFIC (PHS),DELM.PS,PP,4295887825.0,VGG270541169
DFI RETAIL GROUP (FRA) HOLDINGS,DFA1.F,E,4295871525.0,BMG2624N1535
DFI RETAIL GROUP (LON) HOLDINGS,DFIB.L,U$,4295871525.0,BMG2624N1535
DFI RETAIL GROUP (LON) HOLDINGS,DFIJ.L,U$,4295871525.0,BMG2624N1535
DISA (OTC),EQACF.PK,U$,4295887455.0,SG0532000247
FE.HPTST.STAP.UNT. (OTC),FEHTF.PK,U$,5037653466.0,SG2F08984575
FORTUNE REAL ESTATE(OTC) INVESTMENT TRUST (SG),FRIVF.PK,U$,4295888111.0,SG1O33912138
GENTING SINGAPORE (FRA),36T.F,E,5064587290.0,SGXE21576413
GREAT EASTERN HDG. (FRA),G5W.F,E,4295888101.0,SG1I55882803
GUOCOLAND (MUN),GUOC.MU,E,4295887758.0,SG1R95002270
IFAST (OTC),IFSTF.PK,U$,4298372754.0,SG1AF5000000
ISDN HOLDINGS (HKG),1656.HK,K$,4295887409.0,SG1S48927937
JARDINE CYC.& CARR.(OTC),JCYCF.PK,U$,4295887839.0,SG1B51001017
JARDINE MATHESON (LON) HOLDINGS,JARB.L,U$,4295871566.0,BMG507361001
JARDINE MTSN.HDG. (OTC),JARLF.PK,U$,4295871566.0,BMG507361001
KEPPEL (OTC),KPELF.PK,U$,4295887849.0,SG1U68934629
KEPPEL INFRA TRUST REIT (OTC),KPLIF.PK,U$,4295888172.0,SG1U48933923
KOH BROTHERS ECO ENGR. NIL PAID,KBEE_r.SI^K17,S$,4295887789.0,SG1DJ7000004
LIPPO MALLS INDO. (FRA) RET.TST.,LMRT.F,E,4295888022.0,SG1W27938677
LIPPO MALLS INDO. (OTC) RET.TST.,LPMDF.PK,U$,4295888022.0,SG1W27938677
MEWAH INTERNATIONAL(FRA),MEWI.F,E,5001213089.0,KYG6074A1085
MNLF.US REIT.TST. (OTC) REITS UTS.,MNULF.PK,U$,5046297304.0,SG1CI1000004
NANOFILM TECHS. (OTC) INTL.,NNFTF.PK,U$,5042223709.0,SGXE61652363
OLAM GROUP (OTC),OLGPF.PK,U$,5082465234.0,SGXE65760014
ONEAPEX (FRA),CHGL.F,E,5001438899.0,SG2C90967473
OUE REAL ESTATE (OTC) INVESTMENT TRUST,OUECF.PK,U$,5040952038.0,SG2G60000004
QUANTUM HEALTHCARE (OTC),QTHLF.PK,U$,5083372033.0,SGXE57350022
REX INTL.HDG. (STU),RXI.SG,E,5040054470.0,SG2G04994999
SEMBCORP INDUSTRIES(FRA),SCIL.F,E,4295887411.0,SG1R50925390
SIIC ENVM.HDG. (OTC),AWAEF.PK,U$,4295888190.0,SG1BI7000000
SINGAPORE TELECOM (OTC),SNGNF.PK,U$,5000056385.0,SG1T75931496
STARHUB (FRA),RYT.F,E,4295888098.0,SG1V12936232
TA NIL PAID 16/05/17,TACO_r.SI^E17,S$,5035927158.0,SG1DF8000001
THAI BEVERAGE PUB. (FRA),TBEV.F,E,4295893447.0,TH0902010014
TUAN SING HOLDINGS (STU),TSHS.SG,E,4295887513.0,SG2D13002373
UNITED OVERSEAS IN.(FRA),UOI.F,E,4295887508.0,SG1M91002014
VASHION GROUP NIL PAID,VSHN_ra.SI^C18,S$,4295887782.0,SG1EC3000001
WINKING STUDIOS (FRA),G4D.F,E,5086808390.0,KYG9722U1040
YANLORD LAND GROUP (OTC),YLDGF.PK,U$,4295863986.0,SG1T57930854
ASIA PACIFIC (FRA) STRATEGIC INVESTMENTS,2HN.F,E,4295887417.0,SG2B89959318
ASIA-PACIFIC STGC.INVS. NIL PAID,APST_r.SI^A18,S$,4295887417.0,SG1EB8000008
BUKIT SEMBAWANG (FRA) ESTATES,BSES.F,E,4295887516.0,SG1T88932077
CAPITALAND ASCENDAS(FRA) REIT,S3Zu.F,E,4295887444.0,SG1M77906915
CAPITALAND INTEG. (FRA) COML.TST.,M3Tu.F,E,5000009200.0,SG1M51904654
CHINA EVBGHT.WT. (FRA),BIU2.F,E,4295865188.0,BMG2116Y1057
CHINA EVBGHT.WT. (OTC),BOTRF.PK,U$,4295865188.0,BMG2116Y1057
CHINA EVERBRIGHT WATER,1857.HK,K$,4295865188.0,BMG2116Y1057
CHINA KANGDA FOOD,0834.HK,K$,4295864833.0,BMG2110F1023
CITY DEVELOPMENTS (FRA),CYDM.F,E,4295887845.0,SG1R89002252
CITY DEVELOPMENTS (OTC),CDEVF.PK,U$,4295887845.0,SG1R89002252
CIVMEC (ASX),CVL.AX,A$,5090604379.0,AU0000012056
CIVMEC (FRA),1CV0.F,E,5090604379.0,AU0000012056
COURAGE INVESTMENT GROUP,1145.HK,K$,4295870918.0,BMG246371113
CREATIVE TECHNOLOGY(FRA),CREA.F,E,4295887754.0,SG1A98006814
CSE GLOBAL (FRA),CSES.F,E,4295887891.0,SG1G47869290
CSE GLOBAL (OTC),CSYJF.PK,U$,4295887891.0,SG1G47869290
DBS GROUP HOLDINGS (OTC),DBSDF.PK,U$,4295888106.0,SG1L01001701
EC WORLD REAL (OTC) ESTATE INVESTMENT TRUST,ECWDF.PK,U$,5052123002.0,SG1DA7000003
FAR EAST ORCHARD (FRA),O5P.F,E,4295887555.0,SG2P56002559
FRASER & NEAVE (OTC),FNEVF.PK,U$,4295887831.0,SG1T58930911
HAW PAR CORPORATION(OTC),HAWPF.PK,U$,4295887838.0,SG1D25001158
HONG KONG LAND HDG.(LON),HKLDH.L,U$,4295871555.0,BMG4587L1090
HONG KONG LAND HDG.(LON),HKLJ.L,U$,4295871555.0,BMG4587L1090
HONG KONG LAND HDG.(LON),HKLB.L,U$,4295871555.0,BMG4587L1090
IFAST (FRA),1O3.F,E,4298372754.0,SG1AF5000000
INDOFOOD AGRI RES. (FRA),IFAR.F,E,4298042070.0,SG1U47933908
JARDINE MATHESON (LON) HOLDINGS,JARJJ.L,U$,4295871566.0,BMG507361001
KENCANA AGRI (FRA),KEBAn.F,E,4298052273.0,SG1CE4000000
KSH HOLDINGS (FRA),KSHH.F,E,4295888121.0,SG1W44939146
MAND.ORNTL.INTL. (OTC),MAORF.PK,U$,4295871524.0,BMG578481068
MAPLETREE LOGISTICS(FRA) TRUST UNITS,N0Hu.F,E,4295888118.0,SG1S03926213
MULTI-CHEM (FRA),MQR1.F,E,4295888000.0,SG1BA2000002
NAM CHEONG (OTC),NCHGF.PK,U$,4295864703.0,BMG6361R3014
NETLINK NBN TRUST (OTC) UNITS,NETLF.PK,U$,5056435704.0,SG1DH9000006
OVERSEA-CHINESE (OTC) BKG.,OVCHF.PK,U$,4295887834.0,SG1S04926220
OXLEY HOLDINGS (FRA),8OX1.F,E,5001184130.0,SG2F25986140
SATS (FRA),SIAT.F,E,4295888033.0,SG1I52882764
SEA 'A' SPN.ADS 1:1(STU),931.SG,E,5044250385.0,US81141R1005
SIA ENGINEERING (FRA),O3H.F,E,4295888025.0,SG1I53882771
SIIC ENVIRONMENT (HKG) HOLDINGS,0807.HK,K$,4295888190.0,SG1BI7000000
SING.ARPT.TERM.SVS.(OTC),SPASF.PK,U$,4295888033.0,SG1I52882764
SINGAPORE POST (FRA),SPOS.F,E,4295888055.0,SG1N89910219
SINGAPORE TELECOM (FRA),STEL.F,E,5000056385.0,SG1T75931496
SINGHAIYI GROUP NIL PAID,SIHL_r.SI^C18,S$,4295887989.0,SG1EC4000000
THAI BEVERAGE PUB. (OTC),TBVPF.PK,U$,4295893447.0,TH0902010014
THOMSON MEDICAL (FRA) GROUP,3H5.F,E,4295888092.0,SG1M49904634
TRENDLINES GROUP (OTC),TRNGF.PK,U$,5036372158.0,IL0011328858
UNITED HAMPSHIRE US(OTC) UNITS,UNHRF.PK,U$,5073357645.0,SGXC39411175
UOL GROUP (FRA),UTOS.F,E,4295887663.0,SG1S83002349
UOL GROUP (OTC),UOLGF.PK,U$,4295887663.0,SG1S83002349
WEE HUR HOLDINGS (FRA),3YM.F,E,4295887823.0,SG1W55939399
WILLAS-ARRAY ELECTRONICS (HOLDINGS),0854.HK,K$,4295887632.0,BMG9643L1349
XP POWER (OTC),XPPLF.PK,U$,5001450334.0,SG9999003735
YOMA STRATEGIC (STU),O3B.SG,E,4295887796.0,SG1T74931364
CAPITALAND ASCOTT TRUST TEMPORARY LINE 1 DUMMY,,S$,5072810312.0,No universe defined.
MAPLETREE INDUSTRIAL TRUST DUMMY,,S$,5001427127.0,No universe defined.
OLAM INTERNATIONAL RTS,OLAM_rx.SI^G21,S$,5082465234.0,SGXN49405909
UOBAM PA FTSE ASEAN DIV ETF,UOBS-D.SI,U$,,SGXC61123532
CAPITALAND INTEG. COML. TST.,,S$,5000009200.0,No universe defined.
CAPITALAND INTEG. COML. TST. DUMMY,,S$,5000009200.0,No universe defined.
CAPITALAND INV (DET2),,S$,5000005870.0,No universe defined.
KEPPEL CORP (DETACHED 2) DUMMY,,S$,4295887849.0,No universe defined.
KEPPEL CORP (DETACHED 3) DUMMY,,S$,4295887849.0,No universe defined.
KEPPEL DC REIT UNIT NON RFD SUB RTS 23/09/19,,S$,5044713056.0,No universe defined.
KEPPEL REIT TEMPORARY LINE DUMMY,,S$,4295887849.0,No universe defined.
WESTIN ACQUISITION UNITS,WSTNU.O,U$,5096101846.0,KYG9584S1223
YANGZIJIANG MARITIME DEV LTD DUMMY,,S$,4295865088.0,No universe defined.
CAPITALAND INTEG. COML. TMPRY. DUMMY,,S$,5000009200.0,No universe defined.
FRASERS CENTREPOINT TST. NON RANKING DIV. LINE,,S$,4295887667.0,No universe defined.
MAPLETREE LOGIST. TST. NON RANKING DIV. LINE,,S$,4295888118.0,No universe defined.
SEATRIUM ADR 1:10,SMBMY.PK,U$,4295887379.0,US81662J2069
CAPITALAND MALL TRUST TEMPORARY LINE,,S$,5000009200.0,No universe defined.
FTSE ST FLEDGING WTS.TO SUB FOR ORD,,S$,,No universe defined.
KEPPEL DC REIT - NON RANKING DIV LINE DUMMY,,S$,5044713056.0,No universe defined.
OXLEY HLDGS DUMMY,,S$,5001184130.0,No universe defined.
SEMBCORP MARINE TEMP LINE1 DUMMY,,S$,4295887379.0,No universe defined.
COLUMBUS ACQUISITION UNITS,COLAU.O,U$,5090720196.0,KYG2295P1239
COMFORTDELGRO UNSP.ADR 1:20,CDGLY.PK,U$,4295888088.0,US2003851027
COSCO SHIPPING INTL.SPN. ADR 1:5,CSCMY.PK,U$,4295887526.0,US2211181027
DFI RETAIL GROUP HOLDINGS ADR 1:5,DFIHY.PK,U$,4295871525.0,US2338594045
HAW PAR ADR 1:4,HAWPY.PK,U$,4295887838.0,US4196641074
HUTCHISON PORT HOLDINGS ADR 1:20,HUPHY.PK,U$,5028043978.0,US44842D1019
HYFLUX 6% CPS 10 PREF. SUSP - SUSP.23/05/18,HYFL_p.SI,S$,4295888031.0,SG2D17969577
ICBC CSOP FTSE CHS. GV BD.IDX.ETF USD ACC,ICGB-Da.SI,U$,,SGXC30293382
ICBC CSOP FTSE CHS. GVT. BD IDX.ETF USD,ICGB-D.SI,U$,,SGXC34971074
LION-OCBC SECS. CHIN. LDRS.ETF SGD,LICH.SI,S$,,SGXC42834322
