company,ticker,country,Year,emissions_intensity,environmental_investment,internal_carbon_pricing
EMBRACING FUTURE,SGXE89830751,Singapore,2018,219.7588816,,
EMBRACING FUTURE,SGXE89830751,Singapore,2019,170.14910585,,
EMBRACING FUTURE,SGXE89830751,Singapore,2020,180.29700548,,
EMBRACING FUTURE,SGXE89830751,Singapore,2021,186.49750985,,
EMBRACING FUTURE,SGXE89830751,Singapore,2022,207.72323432,,
EMBRACING FUTURE,SGXE89830751,Singapore,2023,207.56297396,,
EMBRACING FUTURE,SGXE89830751,Singapore,2024,210.25952711,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2015,910.62329332,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2016,754.24750554,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2017,767.17986143,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2018,761.37421789,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2019,713.79343139,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2020,634.54329402,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2021,676.07781241,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2022,813.33853811,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2023,873.36089063,,
EMERGING TOWNS&CITIES,SG1DD5000009,Singapore,2024,941.3582882,,
ENECO ENERGY,SG1P35918371,Singapore,2015,1433.03967973,,
ENECO ENERGY,SG1P35918371,Singapore,2016,1266.27812496,,
ENECO ENERGY,SG1P35918371,Singapore,2017,1055.51848534,,
ENECO ENERGY,SG1P35918371,Singapore,2018,779.21153984,,
ENECO ENERGY,SG1P35918371,Singapore,2019,722.91548768,,
ENECO ENERGY,SG1P35918371,Singapore,2020,704.42173529,,
ENECO ENERGY,SG1P35918371,Singapore,2021,550.95080708,,
ENECO ENERGY,SG1P35918371,Singapore,2022,531.31680272,,
ENECO ENERGY,SG1P35918371,Singapore,2023,548.5143071,,
ENECO ENERGY,SG1P35918371,Singapore,2024,827.15146819,,
ENGRO CORPORATION,SG1H26001476,Singapore,2015,4573.13866314,,
ENGRO CORPORATION,SG1H26001476,Singapore,2016,4842.8660624,,
ENGRO CORPORATION,SG1H26001476,Singapore,2017,4446.64862429,,
ENGRO CORPORATION,SG1H26001476,Singapore,2018,4283.20753724,,
ENGRO CORPORATION,SG1H26001476,Singapore,2019,4311.58957821,,
ENGRO CORPORATION,SG1H26001476,Singapore,2020,5291.86474397,,
ENGRO CORPORATION,SG1H26001476,Singapore,2021,5083.82750952,,
ENGRO CORPORATION,SG1H26001476,Singapore,2022,5558.70357942,,
ENGRO CORPORATION,SG1H26001476,Singapore,2023,5663.70667543,,
ENGRO CORPORATION,SG1H26001476,Singapore,2024,5766.16412912,,
ENIGMATIG A,KYG3066T1040,Singapore,2021,117.99741977,,
ENIGMATIG A,KYG3066T1040,Singapore,2022,75.43293558,,
ENIGMATIG A,KYG3066T1040,Singapore,2023,99.36640354,,
ENIGMATIG A,KYG3066T1040,Singapore,2024,110.70942913,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2015,352.00360373,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2016,453.17281196,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2017,418.1767103,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2018,543.98856635,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2019,530.73708496,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2020,572.99639626,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2021,494.38958717,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2022,516.9002809,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2023,398.26373369,,
ENVICTUS INTL.HDG.,SG1CF4000007,Singapore,2024,366.68228658,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2015,1530.31744339,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2016,1512.38046828,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2017,1240.62495066,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2018,1293.03134418,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2019,1114.554273,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2020,1063.7543658,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2021,917.66951069,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2022,760.91691675,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2023,746.8826076,,
ENVIRO-HUB HOLDINGS,SG1G27865383,Singapore,2024,724.97708527,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2015,1424.54775315,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2016,1276.77061728,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2017,1106.48811199,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2018,829.52551772,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2019,820.66572583,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2020,546.20118258,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2021,3050.85415542,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2022,3752.58889419,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2023,3526.87267196,,
ES GROUP (HOLDINGS),SG2B91959363,Singapore,2024,3330.20315607,,
ESR REAL ESTATE,SGXC55341835,Singapore,2015,256.17238511,,
ESR REAL ESTATE,SGXC55341835,Singapore,2016,262.71295207,,
ESR REAL ESTATE,SGXC55341835,Singapore,2017,274.00893362,,
ESR REAL ESTATE,SGXC55341835,Singapore,2018,280.29272008,,
ESR REAL ESTATE,SGXC55341835,Singapore,2019,325.37114891,N   ,N   
ESR REAL ESTATE,SGXC55341835,Singapore,2020,379.50958128,N   ,N   
ESR REAL ESTATE,SGXC55341835,Singapore,2021,341.36173924,N   ,N   
ESR REAL ESTATE,SGXC55341835,Singapore,2022,381.27352932,N   ,N   
ESR REAL ESTATE,SGXC55341835,Singapore,2023,341.83771994,N   ,N   
ESR REAL ESTATE,SGXC55341835,Singapore,2024,354.3044984,N   ,N   
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2015,79.334128,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2016,88.07017424,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2017,104.95907126,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2018,138.05988232,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2019,360.02902954,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2020,390.11000555,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2021,505.85460964,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2022,727.83499793,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2023,811.40844186,,
EUROSPORTS GLOBAL,SG2G55000001,Singapore,2024,998.7520324,,
EVER GLORY UNITED,SGXE22056548,Singapore,2020,362.86420515,,
EVER GLORY UNITED,SGXE22056548,Singapore,2021,366.80120166,,
EVER GLORY UNITED,SGXE22056548,Singapore,2022,371.07487754,,
EVER GLORY UNITED,SGXE22056548,Singapore,2023,331.80938475,,
EVER GLORY UNITED,SGXE22056548,Singapore,2024,359.36309036,,
EZRA HOLDINGS,SG1O34912152,Singapore,2015,2273.10580155,,
EZRA HOLDINGS,SG1O34912152,Singapore,2016,3098.05853912,,
FAR EAST GROUP,SG2D48972988,Singapore,2015,3048.53584156,,
FAR EAST GROUP,SG2D48972988,Singapore,2016,2882.03469574,,
FAR EAST GROUP,SG2D48972988,Singapore,2017,3002.53236424,,
FAR EAST GROUP,SG2D48972988,Singapore,2018,955.89139155,,
FAR EAST GROUP,SG2D48972988,Singapore,2019,1177.33187825,,
FAR EAST GROUP,SG2D48972988,Singapore,2020,12883.41868771,,
FAR EAST GROUP,SG2D48972988,Singapore,2021,7686.64507549,,
FAR EAST GROUP,SG2D48972988,Singapore,2022,3366.22400944,,
FAR EAST GROUP,SG2D48972988,Singapore,2023,3126.72271776,,
FAR EAST GROUP,SG2D48972988,Singapore,2024,3075.39239533,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2015,933.13344826,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2016,897.12197682,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2017,810.89614225,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2018,701.52180108,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2019,580.02927464,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2020,540.19532099,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2021,587.59610444,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2022,572.09308927,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2023,477.1331151,,
FAR EAST ORCHARD,SG2P56002559,Singapore,2024,442.53822675,,
FAST TRACK GROUP,KYG333801093,Singapore,2023,149.61417998,,
FAST TRACK GROUP,KYG333801093,Singapore,2024,164.23792442,,
FBS GLOBAL,KYG3337S1093,Singapore,2020,368.78411697,,
FBS GLOBAL,KYG3337S1093,Singapore,2021,372.26982877,,
FBS GLOBAL,KYG3337S1093,Singapore,2022,373.25981812,,
FBS GLOBAL,KYG3337S1093,Singapore,2023,336.63502078,,
FBS GLOBAL,KYG3337S1093,Singapore,2024,365.64945045,,
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2015,256.34619206,,
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2016,262.52188775,,
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2017,273.68796012,,
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2018,277.7593649,,
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2019,378.74503314,N   ,N   
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2020,426.55715868,N   ,N   
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2021,437.28284668,N   ,N   
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2022,472.10479464,N   ,N   
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2023,426.49520169,N   ,N   
FE.HPTST.STAP.UNT.,SG2F08984575,Singapore,2024,539.33113368,N   ,N   
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2015,1780.672944,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2016,2486.15263399,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2017,2956.1555667,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2018,3063.29883024,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2019,3578.31745144,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2020,2096.79144321,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2021,1874.4300198,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2022,1821.41691215,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2023,1692.50348486,,
FEDERAL INTL.(2000),SG1BF9000004,Singapore,2024,1792.52278675,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2015,206.15700913,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2016,302.75754974,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2017,300.05435452,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2018,278.72342771,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2019,359.63932858,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2020,289.71179806,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2021,269.23405531,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2022,290.19707356,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2023,295.76247967,,
FIGTREE HOLDINGS,SG2G36998349,Singapore,2024,326.08662007,,
FIRST REIT.TRUST,SG1U27933225,Singapore,2015,255.28232428,,
FIRST REIT.TRUST,SG1U27933225,Singapore,2016,262.39098394,,
FIRST REIT.TRUST,SG1U27933225,Singapore,2017,274.07763662,,
FIRST REIT.TRUST,SG1U27933225,Singapore,2018,277.927052,,
FIRST REIT.TRUST,SG1U27933225,Singapore,2019,306.79272486,,
FIRST REIT.TRUST,SG1U27933225,Singapore,2020,278.02885641,,
FIRST REIT.TRUST,SG1U27933225,Singapore,2021,273.35764678,,
FIRST REIT.TRUST,SG1U27933225,Singapore,2022,894.75988744,N   ,N   
FIRST REIT.TRUST,SG1U27933225,Singapore,2023,870.1105064,N   ,N   
FIRST REIT.TRUST,SG1U27933225,Singapore,2024,862.14578742,N   ,N   
FIRST RESOURCES,SG1W35938974,Singapore,2015,613.0611084,,
FIRST RESOURCES,SG1W35938974,Singapore,2016,712.03329585,,
FIRST RESOURCES,SG1W35938974,Singapore,2017,759.89996581,,
FIRST RESOURCES,SG1W35938974,Singapore,2018,691.77391437,,
FIRST RESOURCES,SG1W35938974,Singapore,2019,1640.35142921,N   ,N   
FIRST RESOURCES,SG1W35938974,Singapore,2020,1746.0482759,N   ,N   
FIRST RESOURCES,SG1W35938974,Singapore,2021,1178.68388462,N   ,N   
FIRST RESOURCES,SG1W35938974,Singapore,2022,2923.60409861,N   ,N   
FIRST RESOURCES,SG1W35938974,Singapore,2023,3349.04367845,N   ,N   
FIRST RESOURCES,SG1W35938974,Singapore,2024,3173.4703308,N   ,N   
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2015,613.0611084,,
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2016,712.03329585,,
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2017,759.89996581,,
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2018,691.77391437,,
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2019,1640.35142921,N   ,N   
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2020,1746.0482759,N   ,N   
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2021,1178.68388462,N   ,N   
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2022,2923.60409861,N   ,N   
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2023,3349.04367845,N   ,N   
FIRST RESOURCES UNSP.ADR,US33617N1054,Singapore,2024,3173.4703308,N   ,N   
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2015,1394.03737213,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2016,1246.22625012,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2017,1074.87151461,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2018,802.49465115,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2019,798.65645175,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2020,512.09732729,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2021,3008.21963308,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2022,3708.17728273,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2023,3483.21316816,,
FIRST SHIP LEASE TRUST,SG1U66934613,Singapore,2024,3283.79698285,,
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2015,193.20022701,,
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2016,296.19439006,,
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2017,291.3855273,,
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2018,315.18113482,,
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2019,337.43334985,N   ,N   
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2020,269.32216975,N   ,N   
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2021,249.08211621,N   ,N   
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2022,260.7969216,N   ,N   
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2023,298.36560514,Y   ,N   
FIRST SPONSOR GROUP,KYG3488W1078,Singapore,2024,332.34357194,Y   ,N   
FITNESS CHAMPS HOLDINGS,KYG3580P1090,Singapore,2022,241.32149557,,
FITNESS CHAMPS HOLDINGS,KYG3580P1090,Singapore,2023,244.2308405,,
FITNESS CHAMPS HOLDINGS,KYG3580P1090,Singapore,2024,263.73507623,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2015,84.99659374,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2016,103.24017322,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2017,87.95050659,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2018,177.65926871,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2019,228.93749277,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2020,271.40670585,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2021,273.761871,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2022,289.87182679,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2023,295.51731404,,
FJ BENJAMIN HOLDINGS,SG1D58018368,Singapore,2024,317.05002814,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2015,510.56091909,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2016,559.51638514,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2017,586.34855183,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2018,494.72793721,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2019,508.54001235,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2020,503.99555133,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2021,505.68047553,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2022,547.87755457,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2023,580.53376217,,
FOOD EMPIRE HDG.,SG1I44882534,Singapore,2024,590.87506409,,
FOOD INNOVATORS HOLDINGS,SGXE76179717,Singapore,2022,162.43256364,,
FOOD INNOVATORS HOLDINGS,SGXE76179717,Singapore,2023,176.05787166,,
FOOD INNOVATORS HOLDINGS,SGXE76179717,Singapore,2024,176.78288651,,
FORTRESS MINERALS,SGXE46200569,Singapore,2019,1926.48323527,,
FORTRESS MINERALS,SGXE46200569,Singapore,2020,1968.86010022,,
FORTRESS MINERALS,SGXE46200569,Singapore,2021,1920.95438068,,
FORTRESS MINERALS,SGXE46200569,Singapore,2022,1532.47497729,,
FORTRESS MINERALS,SGXE46200569,Singapore,2023,1480.49278704,,
FORTRESS MINERALS,SGXE46200569,Singapore,2024,1483.07590135,,
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2015,266.27353702,,
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2016,280.85755671,,
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2017,291.92007263,,
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2018,348.87201919,,
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2019,318.8979701,,
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2020,343.39134683,,
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2021,347.43646561,,
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2022,217.81032927,,N   
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2023,216.81741603,,N   
FORTUNE REAL ESTATE,SG1O33912138,Singapore,2024,209.45696148,,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2015,527.80823624,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2016,551.21320187,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2017,393.84827919,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2018,525.27116451,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2019,647.01892424,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2020,613.63551366,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2021,650.64008877,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2022,664.17671746,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2023,689.89787642,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2024,713.41384654,N   ,N   
FRASER AND NEAVE,SG1T58930911,Singapore,2025,,Y   ,Y   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2015,527.80823624,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2016,551.21320187,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2017,393.84827919,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2018,525.27116451,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2019,647.01892424,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2020,613.63551366,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2021,650.64008877,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2022,664.17671746,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2023,689.89787642,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2024,713.41384654,N   ,N   
FRASER NEAVE ADR 1:5,US3554701058,Singapore,2025,,Y   ,Y   
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2015,260.93394027,,
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2016,275.64014165,,
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2017,287.59943438,,
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2018,344.0827617,,
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2019,341.6770472,N   ,N   
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2020,386.1371474,N   ,N   
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2021,330.9128888,N   ,N   
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2022,356.93226902,N   ,N   
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2023,370.78818413,Y   ,N   
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2024,353.4872477,Y   ,N   
FRASERS CENTREPOINT TST.,SG1T60930966,Singapore,2025,,Y   ,
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2015,256.71365408,,
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2017,274.44487562,,
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2018,282.33281916,,
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2019,293.8028197,N   ,N   
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2020,315.3818116,N   ,N   
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2021,273.66477506,N   ,N   
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2022,461.90450016,N   ,N   
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2023,510.37493111,N   ,N   
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2024,408.82240249,N   ,N   
FRASERS LOGISTICS &,SG1CI9000006,Singapore,2025,,N   ,
FRASERS PROPERTY,SG2G52000004,Singapore,2015,266.9836554,,
FRASERS PROPERTY,SG2G52000004,Singapore,2016,272.30954554,,
FRASERS PROPERTY,SG2G52000004,Singapore,2017,262.97786817,,
FRASERS PROPERTY,SG2G52000004,Singapore,2018,272.67852198,,
FRASERS PROPERTY,SG2G52000004,Singapore,2019,374.86474822,,N   
FRASERS PROPERTY,SG2G52000004,Singapore,2020,287.83953919,,N   
FRASERS PROPERTY,SG2G52000004,Singapore,2021,267.64415635,,N   
FRASERS PROPERTY,SG2G52000004,Singapore,2022,258.10157451,,N   
FRASERS PROPERTY,SG2G52000004,Singapore,2023,227.43340026,,N   
FRASERS PROPERTY,SG2G52000004,Singapore,2024,250.74405754,,N   
FRASERS PROPERTY,SG2G52000004,Singapore,2025,,,N   
FRENCKEN GROUP,SG1R43925234,Singapore,2015,441.5213564,,
FRENCKEN GROUP,SG1R43925234,Singapore,2016,367.57571433,,
FRENCKEN GROUP,SG1R43925234,Singapore,2017,371.46951527,,
FRENCKEN GROUP,SG1R43925234,Singapore,2018,354.59129296,,
FRENCKEN GROUP,SG1R43925234,Singapore,2019,476.63707077,,
FRENCKEN GROUP,SG1R43925234,Singapore,2020,772.01087875,,
FRENCKEN GROUP,SG1R43925234,Singapore,2021,1005.03814671,,
FRENCKEN GROUP,SG1R43925234,Singapore,2022,952.23038821,,N   
FRENCKEN GROUP,SG1R43925234,Singapore,2023,714.50721716,,N   
FRENCKEN GROUP,SG1R43925234,Singapore,2024,797.9934353,,N   
FU YU CORPORATION,SG1B56010922,Singapore,2015,752.29122547,,
FU YU CORPORATION,SG1B56010922,Singapore,2016,767.64077065,,
FU YU CORPORATION,SG1B56010922,Singapore,2017,790.03639357,,
FU YU CORPORATION,SG1B56010922,Singapore,2018,782.4146515,,
FU YU CORPORATION,SG1B56010922,Singapore,2019,862.54213825,,
FU YU CORPORATION,SG1B56010922,Singapore,2020,1267.20153672,,
FU YU CORPORATION,SG1B56010922,Singapore,2021,1483.96701211,,
FU YU CORPORATION,SG1B56010922,Singapore,2022,1753.4885309,,
FU YU CORPORATION,SG1B56010922,Singapore,2023,1810.73646538,,
FU YU CORPORATION,SG1B56010922,Singapore,2024,1863.80858732,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2015,373.43859432,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2016,288.5080407,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2017,308.63745244,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2018,292.70038709,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2019,400.61111141,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2020,718.36342806,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2021,947.2905602,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2022,1175.18107787,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2023,1281.37453322,,
FUJI OFFSET PLATES MNFG.,SG0508000080,Singapore,2024,1346.16650667,,
FULL APEX (HDG.),BMG3687W1148,Singapore,2015,737.74305702,,
FULL APEX (HDG.),BMG3687W1148,Singapore,2016,487.83816786,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2015,304.93750106,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2016,243.27447727,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2017,247.78277952,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2018,257.53132761,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2019,286.91745653,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2020,314.50142189,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2021,328.65102349,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2022,329.04336843,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2023,316.87973575,,
FUXING CHINA GROUP,BMG3705H2069,Singapore,2024,292.42216034,,
GALLANT VENTURE,SG1T37930313,Singapore,2015,1339.01745607,,
GALLANT VENTURE,SG1T37930313,Singapore,2016,1432.55931808,,
GALLANT VENTURE,SG1T37930313,Singapore,2017,1774.34412511,,
GALLANT VENTURE,SG1T37930313,Singapore,2018,1405.12046991,,
GALLANT VENTURE,SG1T37930313,Singapore,2019,1356.86175795,,
GALLANT VENTURE,SG1T37930313,Singapore,2020,1345.91755998,,
GALLANT VENTURE,SG1T37930313,Singapore,2021,2202.11789892,,
GALLANT VENTURE,SG1T37930313,Singapore,2022,2335.33209252,,
GALLANT VENTURE,SG1T37930313,Singapore,2023,2143.22842489,,
GALLANT VENTURE,SG1T37930313,Singapore,2024,2108.59082679,,
